vege_id,vege_name,ObsTime,avg_price_per_kg,StnPres,Temperature,RH,WS,Precp,typhoon
6,ªãÂÅ,2025/2/17 00:00,42.67,1016.92,17.66,72.97,3.25,0,0
14,¦a¥Ê¸­,2025/2/17 00:00,31.65,1014.32,17.51,69.06,3.45,0,0
39,½¬ÃÂ,2025/2/17 00:00,44.2,1013.3,17.44,73.82,2.77,0,0
41,­X¤l,2025/2/17 00:00,83.93,999.59,19.42,75.2,3.48,0,0
43,«n¥Ê,2025/2/17 00:00,33.58,1014.55,18.31,74.19,2.7,0,0
45,¥V¥Ê,2025/2/18 00:00,16.01,1009.78,17.25,79.65,3.08,1.02,0
43,«n¥Ê,2025/2/18 00:00,34.17,1016.02,17.41,79.78,3.63,0.16,0
32,¦a¥Ê,2025/2/18 00:00,26.33,1019.52,16.69,81.32,4.91,0,0
14,¦a¥Ê¸­,2025/2/18 00:00,22.6,1016.26,16.04,80.84,4.15,0,0
9,¤j¥Õµæ,2025/2/18 00:00,6.42,1020.18,16.21,83.23,4.83,1.73,0
47,¤j¶À¥Ê,2025/2/18 00:00,23.37,1004.67,18.22,77.69,3.71,0,0
7,¤p¥Õµæ,2025/2/18 00:00,17.49,1016.6,16.1,80.9,4.18,0,0
10,ªoµæ,2025/2/18 00:00,19.13,1004.83,16.37,80.97,3.54,0.12,0
36,¬v½µ,2025/2/18 00:00,22.77,1018.3,18.04,77.98,4.4,0,0
50,¤ûµf­X,2025/2/18 00:00,38.81,1002.67,16.79,81.7,3.36,0,0
27,¥É¦Ìµ«,2025/2/18 00:00,16.72,967.46,16.25,81.26,1.9,0,0
2,ªÅ¤ßµæ,2025/2/18 00:00,15,1011.75,15.98,81.28,3.91,0,0
31,¬õÅÚ½³,2025/2/18 00:00,14.54,1019.37,16.82,81.44,4.87,0,0
13,¬õ»ñµæ,2025/2/18 00:00,32.41,1016.26,16.04,80.84,4.15,0,0
42,µ·¥Ê,2025/2/18 00:00,27.53,1006.76,17.56,80.19,3.58,0,0
16,¬ü¥Íµæ,2025/2/18 00:00,9.23,1019.6,16.6,81.4,4.4,0,0
37,¨¡ÀY,2025/2/18 00:00,27,991.21,16.83,79.28,2.52,0,0
6,ªãÂÅ,2025/2/18 00:00,44.63,1018.9,16.48,81.28,4.35,0,0
52,ªá·¦µæ,2025/2/18 00:00,20.06,1017.51,16.98,80.4,5.96,0,0
29,ªàµæ,2025/2/18 00:00,21.95,1019.69,16.55,81.2,4.99,0,0
46,­W¥Ê,2025/2/18 00:00,100.24,1011.32,18.82,76.61,3.74,0,0
41,­X¤l,2025/2/18 00:00,57.88,1000.96,18.98,75.33,3.5,0,0
4,³Aµæ,2025/2/18 00:00,21.67,1014.04,15.67,80.47,3.99,0,0
39,½¬ÃÂ,2025/2/18 00:00,44.24,1015.17,16.25,81.16,3.74,0,0
34,Á¤,2025/2/18 00:00,43.62,969.42,15.73,80.9,1.34,0.1,0
8,«C¦¿µæ,2025/2/18 00:00,14.26,1016.6,16.1,80.9,4.18,0,0
51,«Cªáµæ,2025/2/18 00:00,27.23,1019.68,16.61,81.56,4.51,0,0
33,°¨¹aÁ¦,2025/2/18 00:00,25.57,1005.88,16.22,82.69,3.5,0,0
3,°ªÄRµæ,2025/2/18 00:00,9.99,1001.11,15.63,86.09,2.89,3.1,0
45,¥V¥Ê,2025/2/19 00:00,15,1010.27,16.9,83.92,2.16,2.44,0
43,«n¥Ê,2025/2/19 00:00,33.09,1016.52,17.14,82.02,2.56,0.83,0
32,¦a¥Ê,2025/2/19 00:00,25.54,1019.87,16.72,82.42,3.04,0,0
14,¦a¥Ê¸­,2025/2/19 00:00,21.17,1016.13,16.45,79.89,3.08,0,0
9,¤j¥Õµæ,2025/2/19 00:00,5.94,1020.41,16.29,84.89,2.81,2.09,0
47,¤j¶À¥Ê,2025/2/19 00:00,22.19,1005.16,17.48,80.01,2.79,0.23,0
7,¤p¥Õµæ,2025/2/19 00:00,16.44,1016.51,16.48,80.09,3.05,0,0
10,ªoµæ,2025/2/19 00:00,16.41,1005.22,16.44,83.6,2.34,0.6,0
36,¬v½µ,2025/2/19 00:00,23.7,1018.74,17.61,79.78,3.15,0.18,0
50,¤ûµf­X,2025/2/19 00:00,34.23,1003.08,16.45,82.9,2.26,0.03,0
27,¥É¦Ìµ«,2025/2/19 00:00,13.29,967.81,15.69,82.65,1.69,0.19,0
2,ªÅ¤ßµæ,2025/2/19 00:00,15,1011.68,16.34,80.91,2.88,0,0
31,¬õÅÚ½³,2025/2/19 00:00,13.05,1019.77,16.79,82.58,3.06,0,0
13,¬õ»ñµæ,2025/2/19 00:00,29.73,1016.13,16.45,79.89,3.08,0,0
42,µ·¥Ê,2025/2/19 00:00,24.8,1007.26,17.06,81.61,2.62,0.11,0
16,¬ü¥Íµæ,2025/2/19 00:00,6.56,1019.9,16.7,81.9,2.8,0,0
37,¨¡ÀY,2025/2/19 00:00,26.5,991.44,16.57,82.99,2,0.17,0
6,ªãÂÅ,2025/2/19 00:00,43.73,1019.11,16.65,81.48,2.86,0,0
52,ªá·¦µæ,2025/2/19 00:00,19.51,1017.9,16.69,83.15,3.37,0,0
29,ªàµæ,2025/2/19 00:00,28.37,1019.99,16.63,82.26,3.03,0,0
46,­W¥Ê,2025/2/19 00:00,106.47,1011.86,18.01,79.38,3.01,0.26,0
41,­X¤l,2025/2/19 00:00,49.54,1001.49,18,78.27,2.95,0.39,0
4,³Aµæ,2025/2/19 00:00,38.83,1013.62,16.29,78.56,3.26,0,0
39,½¬ÃÂ,2025/2/19 00:00,38.07,1015.19,16.49,80.74,2.85,0,0
34,Á¤,2025/2/19 00:00,43.13,969.81,15.64,83.52,1.12,0.58,0
8,«C¦¿µæ,2025/2/19 00:00,11.38,1016.51,16.48,80.09,3.05,0,0
51,«Cªáµæ,2025/2/19 00:00,27.93,1020,16.68,82.11,2.89,0,0
33,°¨¹aÁ¦,2025/2/19 00:00,25.14,1006.19,16.28,83.91,2.42,0,0
3,°ªÄRµæ,2025/2/19 00:00,8.86,1001.29,15.59,87.89,1.79,3.76,0
45,¥V¥Ê,2025/2/20 00:00,13.29,1009.5,17.78,87.51,1.92,0.8,0
43,«n¥Ê,2025/2/20 00:00,31.03,1016.29,17.6,86.61,2.71,0.42,0
32,¦a¥Ê,2025/2/20 00:00,23.84,1020.16,16.81,88.99,3.85,0,0
14,¦a¥Ê¸­,2025/2/20 00:00,19.92,1016.31,16.89,86.78,2.94,0,0
9,¤j¥Õµæ,2025/2/20 00:00,6.15,1020.34,16.78,90.72,3.61,0.15,0
47,¤j¶À¥Ê,2025/2/20 00:00,22.37,1005.36,17.8,84.11,2.72,0.41,0
7,¤p¥Õµæ,2025/2/20 00:00,13.43,1016.69,16.87,86.92,3,0,0
10,ªoµæ,2025/2/20 00:00,16.27,1005.09,16.83,89.13,2.6,0.35,0
36,¬v½µ,2025/2/20 00:00,21.87,1018.98,17.78,85.25,3.27,0.36,0
50,¤ûµf­X,2025/2/20 00:00,34.24,1003.35,16.82,86.84,2.79,0,0
27,¥É¦Ìµ«,2025/2/20 00:00,12.14,967.93,16.28,83.3,1.57,0.15,0
2,ªÅ¤ßµæ,2025/2/20 00:00,11.2,1011.88,16.76,87.29,2.84,0,0
31,¬õÅÚ½³,2025/2/20 00:00,12.11,1020.03,16.94,88.77,3.89,0,0
13,¬õ»ñµæ,2025/2/20 00:00,28.23,1016.31,16.89,86.78,2.94,0,0
42,µ·¥Ê,2025/2/20 00:00,26.35,1007.47,17.41,85.39,2.9,0.18,0
16,¬ü¥Íµæ,2025/2/20 00:00,6.45,1020.2,16.7,88.2,3.5,0,0
37,¨¡ÀY,2025/2/20 00:00,28,991.77,16.97,86.66,1.87,0.35,0
6,ªãÂÅ,2025/2/20 00:00,41.83,1019.39,16.74,87.9,3.38,0,0
52,ªá·¦µæ,2025/2/20 00:00,17.48,1018.23,17.01,91.07,4.38,0,0
29,ªàµæ,2025/2/20 00:00,31.9,1020.31,16.68,89.29,3.84,0,0
46,­W¥Ê,2025/2/20 00:00,113.1,1012.05,18.38,83.49,2.74,0.53,0
41,­X¤l,2025/2/20 00:00,37.9,1001.66,18.33,81.6,2.39,0.7,0
4,³Aµæ,2025/2/20 00:00,80,1013.72,17.01,85.83,2.57,0,0
39,½¬ÃÂ,2025/2/20 00:00,28.47,1015.42,17.04,86.26,2.82,0,0
34,Á¤,2025/2/20 00:00,39.41,969.52,16.18,86.89,0.85,0.53,0
8,«C¦¿µæ,2025/2/20 00:00,10.61,1016.69,16.87,86.92,3,0,0
51,«Cªáµæ,2025/2/20 00:00,25.32,1020.33,16.77,88.24,3.58,0,0
33,°¨¹aÁ¦,2025/2/20 00:00,23.99,1006.55,16.56,88.46,2.91,0,0
3,°ªÄRµæ,2025/2/20 00:00,8.08,1000.9,16.56,89.81,2.26,0.26,0
45,¥V¥Ê,2025/2/21 00:00,13.41,1010.48,17.49,83.7,3.53,0.2,0
43,«n¥Ê,2025/2/21 00:00,29.21,1016.92,17.24,83.47,4.38,0.03,0
32,¦a¥Ê,2025/2/21 00:00,23.54,1020.82,16.11,85.83,6.08,0,0
14,¦a¥Ê¸­,2025/2/21 00:00,18.81,1017.72,15.44,86.05,4.83,0.65,0
9,¤j¥Õµæ,2025/2/21 00:00,6.27,1021.42,15.96,87,5.99,0.37,0
47,¤j¶À¥Ê,2025/2/21 00:00,22.34,1005.61,18,81.19,4.03,0.03,0
7,¤p¥Õµæ,2025/2/21 00:00,15.02,1018.03,15.5,85.95,4.9,0.58,0
10,ªoµæ,2025/2/21 00:00,15.4,1005.92,16.11,86.26,4.36,0.04,0
36,¬v½µ,2025/2/21 00:00,21.69,1019.34,17.63,81.99,5.01,0.03,0
50,¤ûµf­X,2025/2/21 00:00,35,1003.83,16.42,84.61,4.22,0.07,0
27,¥É¦Ìµ«,2025/2/21 00:00,13.59,968.47,16.32,83.02,2.1,0.01,0
2,ªÅ¤ßµæ,2025/2/21 00:00,14.55,1013.18,15.39,86.35,4.65,0.54,0
31,¬õÅÚ½³,2025/2/21 00:00,12.08,1020.62,16.25,86.01,6.05,0,0
13,¬õ»ñµæ,2025/2/21 00:00,29.43,1017.72,15.44,86.05,4.83,0.65,0
42,µ·¥Ê,2025/2/21 00:00,26.68,1007.78,17.26,83.14,4.29,0.01,0
16,¬ü¥Íµæ,2025/2/21 00:00,7.78,1020.9,16,85,5.6,0,0
37,¨¡ÀY,2025/2/21 00:00,28,992.39,16.32,84.99,3.01,0.25,0
6,ªãÂÅ,2025/2/21 00:00,41.66,1020.23,15.88,85.22,5.44,0.14,0
52,ªá·¦µæ,2025/2/21 00:00,18.88,1018.85,16.48,86.4,6.88,0,0
29,ªàµæ,2025/2/21 00:00,15.5,1021.04,15.95,85.68,6.14,0,0
46,­W¥Ê,2025/2/21 00:00,112.92,1012.18,18.56,80.46,4.02,0.04,0
41,­X¤l,2025/2/21 00:00,52.98,1001.73,18.89,79,3.42,0.06,0
4,³Aµæ,2025/2/21 00:00,37.33,1015.6,15.07,86.75,4.31,1.08,0
39,½¬ÃÂ,2025/2/21 00:00,46.15,1016.52,15.65,86.03,4.44,0.63,0
34,Á¤,2025/2/21 00:00,38.67,970.32,15.88,85.84,1.52,0.18,0
8,«C¦¿µæ,2025/2/21 00:00,12.76,1018.03,15.5,85.95,4.9,0.58,0
51,«Cªáµæ,2025/2/21 00:00,25.18,1020.97,16.03,85.09,5.67,0,0
33,°¨¹aÁ¦,2025/2/21 00:00,25.09,1007.16,15.69,86.11,4.61,0,0
3,°ªÄRµæ,2025/2/21 00:00,7.11,1002.15,15.82,87.54,3.93,0.66,0
45,¥V¥Ê,2025/2/22 00:00,13.2,1011.48,17.59,82.2,2.55,2.29,0
43,«n¥Ê,2025/2/22 00:00,30.04,1017.7,17.56,80.98,3.35,0.01,0
32,¦a¥Ê,2025/2/22 00:00,24,1021.14,16.86,81.76,4.59,0,0
14,¦a¥Ê¸­,2025/2/22 00:00,21.47,1017.65,16.47,80.68,4.01,0,0
9,¤j¥Õµæ,2025/2/22 00:00,6.39,1021.75,16.49,84.46,4.48,5.51,0
47,¤j¶À¥Ê,2025/2/22 00:00,22.59,1006.34,18.02,79.2,3.53,0.07,0
7,¤p¥Õµæ,2025/2/22 00:00,12.07,1018,16.51,80.71,4.03,0,0
10,ªoµæ,2025/2/22 00:00,13.11,1006.46,17,81.56,3.11,0,0
36,¬v½µ,2025/2/22 00:00,21.23,1019.94,17.95,79.21,4.24,0.06,0
50,¤ûµf­X,2025/2/22 00:00,34.42,1004.28,16.95,81.58,3.26,0,0
27,¥É¦Ìµ«,2025/2/22 00:00,13.3,969.07,16.61,80.16,1.93,0.02,0
2,ªÅ¤ßµæ,2025/2/22 00:00,14.4,1013.15,16.48,80.92,3.75,0,0
31,¬õÅÚ½³,2025/2/22 00:00,11.59,1021,16.89,82.05,4.55,0,0
13,¬õ»ñµæ,2025/2/22 00:00,28.78,1017.65,16.47,80.68,4.01,0,0
42,µ·¥Ê,2025/2/22 00:00,25.03,1008.41,17.5,80.69,3.51,0.03,0
16,¬ü¥Íµæ,2025/2/22 00:00,9.06,1021.2,16.9,80.9,4.2,0,0
37,¨¡ÀY,2025/2/22 00:00,32.67,992.69,17.39,79.51,2.24,0.06,0
6,ªãÂÅ,2025/2/22 00:00,44.07,1020.46,16.81,80.85,4.16,0,0
52,ªá·¦µæ,2025/2/22 00:00,18.56,1019.15,16.95,83.21,5.31,0,0
29,ªàµæ,2025/2/22 00:00,23.57,1021.29,16.83,81.49,4.65,0,0
46,­W¥Ê,2025/2/22 00:00,105.75,1012.98,18.53,78.62,3.62,0.09,0
41,­X¤l,2025/2/22 00:00,44.04,1002.64,18.65,77.39,3.4,0.12,0
4,³Aµæ,2025/2/22 00:00,41.95,1015.28,16.18,80.54,3.89,0,0
39,½¬ÃÂ,2025/2/22 00:00,49.95,1016.55,16.66,80.86,3.78,0,0
34,Á¤,2025/2/22 00:00,35.61,971.08,16.72,80.45,1.07,0,0
8,«C¦¿µæ,2025/2/22 00:00,11.92,1018,16.51,80.71,4.03,0,0
51,«Cªáµæ,2025/2/22 00:00,25.91,1021.25,16.95,81.1,4.39,0,0
33,°¨¹aÁ¦,2025/2/22 00:00,25.42,1007.38,16.86,81.49,3.47,0,0
3,°ªÄRµæ,2025/2/22 00:00,6.89,1002.64,16.09,86.41,2.79,9.85,0
45,¥V¥Ê,2025/2/23 00:00,11.7,1012.93,17.01,84.5,3.41,0.39,0
43,«n¥Ê,2025/2/23 00:00,27.17,1019.32,16.96,82.59,4.64,0.01,0
32,¦a¥Ê,2025/2/23 00:00,24.38,1023.24,15.76,84.89,6.53,0,0
14,¦a¥Ê¸­,2025/2/23 00:00,21.74,1020.3,15.01,86.44,5.05,3.74,0
9,¤j¥Õµæ,2025/2/23 00:00,6.39,1023.92,15.5,86.89,6.23,0.91,0
47,¤j¶À¥Ê,2025/2/23 00:00,23.52,1008.03,17.66,81.23,4.13,0.06,0
7,¤p¥Õµæ,2025/2/23 00:00,12.75,1020.6,15.07,86.24,5.15,3.37,0
10,ªoµæ,2025/2/23 00:00,14.51,1008.32,15.57,87.12,4.63,0,0
36,¬v½µ,2025/2/23 00:00,24.86,1021.77,17.36,80.94,5.34,0.03,0
50,¤ûµf­X,2025/2/23 00:00,35.03,1006.19,16.1,84.67,4.61,0.23,0
27,¥É¦Ìµ«,2025/2/23 00:00,12.33,970.8,15.82,85.49,2.07,0.73,0
2,ªÅ¤ßµæ,2025/2/23 00:00,12.35,1015.73,14.88,87.4,4.89,3.11,0
31,¬õÅÚ½³,2025/2/23 00:00,11.39,1023.04,15.95,84.73,6.5,0,0
13,¬õ»ñµæ,2025/2/23 00:00,29.24,1020.3,15.01,86.44,5.05,3.74,0
42,µ·¥Ê,2025/2/23 00:00,24.93,1010.16,17,82.59,4.62,0.04,0
16,¬ü¥Íµæ,2025/2/23 00:00,10.26,1023.3,15.6,84.4,6.1,0,0
37,¨¡ÀY,2025/2/23 00:00,36.5,994.81,15.58,88.1,3.23,0.63,0
6,ªãÂÅ,2025/2/23 00:00,45.77,1022.67,15.48,84.83,5.88,0.78,0
52,ªá·¦µæ,2025/2/23 00:00,18.75,1021.33,16.08,86.3,7.1,0,0
29,ªàµæ,2025/2/23 00:00,22.13,1023.46,15.55,85.1,6.6,0,0
46,­W¥Ê,2025/2/23 00:00,95.29,1014.62,18.25,80.27,4.17,0.04,0
41,­X¤l,2025/2/23 00:00,48.08,1004.16,18.61,78.8,3.41,0.1,0
4,³Aµæ,2025/2/23 00:00,38.5,1018.31,14.62,87.8,4.35,6.23,0
39,½¬ÃÂ,2025/2/23 00:00,50.99,1019.04,15.47,85.08,4.96,3.19,0
34,Á¤,2025/2/23 00:00,33.34,972.64,15.29,87.88,1.61,0.32,0
8,«C¦¿µæ,2025/2/23 00:00,13.1,1020.6,15.07,86.24,5.15,3.37,0
51,«Cªáµæ,2025/2/23 00:00,26.93,1023.35,15.73,84.1,6.28,0,0
33,°¨¹aÁ¦,2025/2/23 00:00,24.05,1009.5,15.21,87.13,5.23,0,0
3,°ªÄRµæ,2025/2/23 00:00,7.27,1004.64,15.22,89.33,3.95,1.66,0
45,¥V¥Ê,2025/2/24 00:00,20,1015.99,15.52,77.1,3.78,1.51,0
43,«n¥Ê,2025/2/24 00:00,35.3,1021.96,15.83,74.94,4.53,0.33,0
32,¦a¥Ê,2025/2/24 00:00,33.7,1025.27,15.2,75.08,5.99,0,0
9,¤j¥Õµæ,2025/2/24 00:00,5.37,1026.17,14.65,77.89,5.77,2.13,0
47,¤j¶À¥Ê,2025/2/24 00:00,25.2,1010.14,16.44,74.97,4.49,0.07,0
7,¤p¥Õµæ,2025/2/24 00:00,12,1022.52,14.29,76.88,5.11,0.42,0
10,ªoµæ,2025/2/24 00:00,12.2,1010.69,14.73,76.95,4.47,0.24,0
36,¬v½µ,2025/2/24 00:00,27.5,1023.95,16.38,73.21,5.44,0.06,0
50,¤ûµf­X,2025/2/24 00:00,38.5,1008.18,15.14,77.15,4.14,0,0
27,¥É¦Ìµ«,2025/2/24 00:00,18.6,972.52,14.5,80.86,2.22,0.02,0
31,¬õÅÚ½³,2025/2/24 00:00,17.1,1025.12,15.31,75.23,5.94,0,0
13,¬õ»ñµæ,2025/2/24 00:00,19.8,1022.21,14.2,77.09,5.07,0.46,0
42,µ·¥Ê,2025/2/24 00:00,28.5,1012.28,15.91,75.8,4.43,0.03,0
16,¬ü¥Íµæ,2025/2/24 00:00,13,1025.3,15.1,74.9,5.5,0,0
52,ªá·¦µæ,2025/2/24 00:00,15.35,1023.33,15.44,75.44,6.82,0,0
46,­W¥Ê,2025/2/24 00:00,142.1,1016.87,16.94,73.56,4.66,0.09,0
34,Á¤,2025/2/24 00:00,54.6,974.92,13.97,80.77,1.78,0.2,0
8,«C¦¿µæ,2025/2/24 00:00,11.7,1022.52,14.29,76.88,5.11,0.42,0
51,«Cªáµæ,2025/2/24 00:00,15.77,1025.39,15.17,74.62,5.62,0,0
33,°¨¹aÁ¦,2025/2/24 00:00,24.2,1011.42,14.59,76.81,4.59,0,0
3,°ªÄRµæ,2025/2/24 00:00,7.65,1006.98,13.87,82.99,3.54,3.81,0
4,³Aµæ,2025/2/24 00:00,50,1020.16,13.61,78.55,4.78,0.77,0
6,ªãÂÅ,2025/2/24 00:00,46.6,1024.65,14.91,75.36,5.41,0.1,0
14,¦a¥Ê¸­,2025/2/24 00:00,24.82,1022.21,14.2,77.09,5.07,0.46,0
29,ªàµæ,2025/2/24 00:00,33.9,1025.44,15.08,74.92,6.07,0,0
37,¨¡ÀY,2025/2/24 00:00,45,996.6,14.59,77.86,3.46,0.06,0
39,½¬ÃÂ,2025/2/24 00:00,57.2,1021.08,14.42,76.41,4.7,0.35,0
41,­X¤l,2025/2/24 00:00,68.47,1006.33,17.1,73.97,4.28,0.12,0
45,¥V¥Ê,2025/2/25 00:00,14.78,1013.98,16.44,78.54,1.6,0.48,0
43,«n¥Ê,2025/2/25 00:00,27.92,1020.52,16.43,77.86,2.12,0.24,0
32,¦a¥Ê,2025/2/25 00:00,25.41,1024.14,15.74,79.79,2.54,0,0
14,¦a¥Ê¸­,2025/2/25 00:00,24.24,1020.24,15.76,77.92,2.15,0,0
9,¤j¥Õµæ,2025/2/25 00:00,7.48,1024.46,15.55,80.95,2.31,0.03,0
47,¤j¶À¥Ê,2025/2/25 00:00,23,1009.24,17,75.32,2.41,0.03,0
7,¤p¥Õµæ,2025/2/25 00:00,13.88,1020.64,15.76,78.06,2.16,0,0
10,ªoµæ,2025/2/25 00:00,13.74,1009.23,15.67,80.36,1.85,0.18,0
36,¬v½µ,2025/2/25 00:00,21.95,1022.94,16.89,75.81,2.7,0.03,0
50,¤ûµf­X,2025/2/25 00:00,35.87,1007.17,15.87,78.96,2.07,0,0
27,¥É¦Ìµ«,2025/2/25 00:00,14.9,971.6,15.4,78.48,1.56,0.01,0
2,ªÅ¤ßµæ,2025/2/25 00:00,14,1015.79,15.69,78.61,2.08,0,0
31,¬õÅÚ½³,2025/2/25 00:00,12.39,1024,15.87,79.74,2.67,0,0
13,¬õ»ñµæ,2025/2/25 00:00,33.73,1020.24,15.76,77.92,2.15,0,0
42,µ·¥Ê,2025/2/25 00:00,26.33,1011.34,16.51,77.24,2.42,0.01,0
16,¬ü¥Íµæ,2025/2/25 00:00,10.32,1024.2,15.7,79.4,2.3,0,0
37,¨¡ÀY,2025/2/25 00:00,26.5,995.54,16.26,78.33,2,0.03,0
6,ªãÂÅ,2025/2/25 00:00,47.61,1023.37,15.71,79.09,2.27,0,0
52,ªá·¦µæ,2025/2/25 00:00,18.01,1022.13,15.86,79.99,2.55,0,0
29,ªàµæ,2025/2/25 00:00,19.83,1024.29,15.61,79.88,2.41,0,0
46,­W¥Ê,2025/2/25 00:00,103.98,1015.95,17.63,73.97,2.69,0.04,0
41,­X¤l,2025/2/25 00:00,48.14,1005.52,17.62,72.99,2.64,0.06,0
4,³Aµæ,2025/2/25 00:00,54.75,1017.61,15.8,76.93,2.04,0,0
39,½¬ÃÂ,2025/2/25 00:00,53.82,1019.26,15.89,77.87,2.4,0,0
34,Á¤,2025/2/25 00:00,39.34,973.53,15.04,80.4,0.89,0.15,0
8,«C¦¿µæ,2025/2/25 00:00,12.52,1020.64,15.76,78.06,2.16,0,0
51,«Cªáµæ,2025/2/25 00:00,26.08,1024.28,15.72,79.37,2.43,0,0
33,°¨¹aÁ¦,2025/2/25 00:00,25.1,1010.37,15.62,80.33,2.19,0,0
3,°ªÄRµæ,2025/2/25 00:00,8.2,1005,15.36,81.94,1.75,0.05,0
45,¥V¥Ê,2025/2/26 00:00,14.77,1010.89,17.78,82.08,1.79,0,0
43,«n¥Ê,2025/2/26 00:00,28.19,1017.63,17.41,83.33,2.34,0,0
32,¦a¥Ê,2025/2/26 00:00,25.79,1021.38,16.47,88.24,3.27,0,0
14,¦a¥Ê¸­,2025/2/26 00:00,22.68,1017.82,16.31,88.57,2.34,0.15,0
9,¤j¥Õµæ,2025/2/26 00:00,7.04,1021.51,16.68,88.23,3.2,0,0
47,¤j¶À¥Ê,2025/2/26 00:00,22.42,1006.62,17.91,80.16,2.43,0,0
7,¤p¥Õµæ,2025/2/26 00:00,13.85,1018.17,16.32,88.46,2.4,0.14,0
10,ªoµæ,2025/2/26 00:00,12.19,1006.41,16.46,87.28,2.27,0,0
36,¬v½µ,2025/2/26 00:00,23.97,1020.21,17.82,81.69,2.9,0,0
50,¤ûµf­X,2025/2/26 00:00,35.13,1004.61,16.49,85.8,2.36,0,0
27,¥É¦Ìµ«,2025/2/26 00:00,16.42,969.24,15.96,82.87,1.34,0,0
2,ªÅ¤ßµæ,2025/2/26 00:00,14,1013.34,16.21,88.72,2.29,0.13,0
31,¬õÅÚ½³,2025/2/26 00:00,12.84,1021.26,16.58,88.01,3.32,0,0
13,¬õ»ñµæ,2025/2/26 00:00,35.26,1017.82,16.31,88.57,2.34,0.15,0
42,µ·¥Ê,2025/2/26 00:00,26.29,1008.73,17.27,82.96,2.52,0,0
16,¬ü¥Íµæ,2025/2/26 00:00,9.26,1021.4,16.4,87.4,2.9,0,0
37,¨¡ÀY,2025/2/26 00:00,25,993.03,16.8,84.34,1.86,0,0
6,ªãÂÅ,2025/2/26 00:00,40.64,1020.65,16.38,87.65,2.78,0.03,0
52,ªá·¦µæ,2025/2/26 00:00,18.48,1019.45,16.7,89.89,3.78,0,0
29,ªàµæ,2025/2/26 00:00,20.2,1021.51,16.35,88.56,3.24,0,0
46,­W¥Ê,2025/2/26 00:00,94.02,1013.31,18.59,78.42,2.53,0,0
41,­X¤l,2025/2/26 00:00,53.52,1002.94,18.68,75.9,2.29,0,0
4,³Aµæ,2025/2/26 00:00,61.67,1015.43,16.25,89.36,1.97,0.26,0
39,½¬ÃÂ,2025/2/26 00:00,52.93,1016.9,16.41,87.41,2.4,0.12,0
34,Á¤,2025/2/26 00:00,38.87,970.96,15.7,85.5,0.77,0,0
8,«C¦¿µæ,2025/2/26 00:00,12.91,1018.17,16.32,88.46,2.4,0.14,0
51,«Cªáµæ,2025/2/26 00:00,25.34,1021.53,16.43,87.29,3.03,0,0
33,°¨¹aÁ¦,2025/2/26 00:00,24.28,1007.75,16.16,87.6,2.55,0,0
3,°ªÄRµæ,2025/2/26 00:00,8.34,1002.07,16.62,86.1,2.16,0,0
45,¥V¥Ê,2025/2/27 00:00,13.68,1007.57,18.97,80.81,1.53,0,0
43,«n¥Ê,2025/2/27 00:00,26.71,1014.28,18.61,82.05,1.97,0,0
32,¦a¥Ê,2025/2/27 00:00,24.77,1018.12,17.48,86.3,2.31,0,0
14,¦a¥Ê¸­,2025/2/27 00:00,19.85,1014.34,17.15,86.2,1.66,0,0
9,¤j¥Õµæ,2025/2/27 00:00,6.27,1018.24,17.55,86.79,2.16,0,0
47,¤j¶À¥Ê,2025/2/27 00:00,23.04,1003.37,18.97,80.2,2.13,0,0
7,¤p¥Õµæ,2025/2/27 00:00,13.18,1014.72,17.18,86.12,1.69,0,0
10,ªoµæ,2025/2/27 00:00,11.17,1003.25,17.7,84.48,1.64,0,0
36,¬v½µ,2025/2/27 00:00,22.73,1016.88,18.87,81.27,2.36,0,0
50,¤ûµf­X,2025/2/27 00:00,32.95,1001.41,17.65,84.12,1.95,0.01,0
27,¥É¦Ìµ«,2025/2/27 00:00,19.27,966.38,17.09,81.7,1.35,0,0
2,ªÅ¤ßµæ,2025/2/27 00:00,15.15,1009.96,17.14,86.03,1.61,0,0
31,¬õÅÚ½³,2025/2/27 00:00,13.29,1017.97,17.63,86.22,2.44,0,0
13,¬õ»ñµæ,2025/2/27 00:00,34.25,1014.34,17.15,86.2,1.66,0,0
42,µ·¥Ê,2025/2/27 00:00,25.5,1005.46,18.45,82.11,2.22,0,0
16,¬ü¥Íµæ,2025/2/27 00:00,8.98,1018.2,17.4,85.4,2,0,0
37,¨¡ÀY,2025/2/27 00:00,25,989.98,18.08,81.79,1.52,0.03,0
6,ªãÂÅ,2025/2/27 00:00,37.35,1017.39,17.35,85.57,1.93,0,0
52,ªá·¦µæ,2025/2/27 00:00,17.96,1016.13,17.58,88.01,2.55,0,0
29,ªàµæ,2025/2/27 00:00,22.47,1018.29,17.31,86.44,2.18,0,0
46,­W¥Ê,2025/2/27 00:00,83.19,1009.95,19.75,78.62,2.33,0,0
41,­X¤l,2025/2/27 00:00,47.85,999.67,19.77,76.97,2.25,0,0
4,³Aµæ,2025/2/27 00:00,55.45,1011.77,16.99,86.74,1.43,0,0
39,½¬ÃÂ,2025/2/27 00:00,53.6,1013.35,17.52,85.04,2.04,0.02,0
34,Á¤,2025/2/27 00:00,37.11,968.06,17.11,82.89,0.75,0.01,0
